,_id,article_button_name,article_category,article_channel,article_channel_class,article_channel_id,article_channel_url,article_collection,article_comment,article_date,article_date_full,article_id,article_is_anonymous,article_is_sold_out,article_is_timeout,article_link,article_link_arr,article_link_name,article_link_nofollow,article_mall,article_mall_domain,article_mall_link,article_price,article_referrals,article_tags,article_taobao_url,article_tese_tags,article_timesort,article_title,article_title_mode,article_unworthy,article_url,article_user_url,article_worthy,article_yh_type,create_date,gtm,is_black_five,mall_more_info,price
0,7755633,去购买,"{'title': '套镜', 'category_url': 'http://www.smzdm.com/fenlei/taojing/'}",国内,z-tag-guonei,3,http://www.smzdm.com/youhui/,0,0,17:27,2017-09-06 17:27:00.000000,7755633,2,,,https://go.smzdm.com/2522391a0b79b592/ca_aa_yh_113_7755633_10064_2821_4845,[],,"rel=""nofollow""",可得眼镜网,kede.com,http://www.smzdm.com/mall/keede/,129元包邮（需用码）,商家自荐,[],"{'is_taobao': False, 'taobao_url': 'https://go.smzdm.com/2522391a0b79b592/ca_aa_yh_113_7755633_10064_2821_4845', 'href': 'https://go.smzdm.com/2522391a0b79b592/ca_aa_yh_113_7755633_10064_2821_4845'}",[],1504690033,HAN 纯钛 光学眼镜架 HN42066L+1.56防蓝光镜片   ,0,0,http://www.smzdm.com/p/7755633/,,0,youhui,2017-09-06 17:27:03.824356,"{'id': '7755633', 'title': 'HAN 纯钛 光学眼镜架 HN42066L+1.56防蓝光镜片   ', 'brand': 'HAN', 'rmb_price': 129, 'mall': '可得眼镜网', 'channel_dimension': 'youhui', 'dimension4': '4阶价格', 'buy_domain': 'kede.com', 'dimension20': '无', 'dimension12': '可得眼镜网', 'dimension32': '无', 'cates_str': '个护化妆/眼睛护理/框镜/套镜', 'dimension25': '10064', 'dimension34': '', 'object': ""{'name':'HAN 纯钛 光学眼镜架 HN42066L+1.56防蓝光镜片   ','id':'7755633' , 'price':'129','brand':'HAN' ,'mall':'可得眼镜网', 'category':'个护化妆/眼睛护理/框镜/套镜','metric1':'129','dimension10':'kede.com','dimension9':'youhui','dimension11':'4阶价格','dimension12':'可得眼镜网','dimension20':'无','dimension32':'无','dimension25':'10064'}""}",0,[],129
1,7755179,去购买,"{'title': '行车记录仪', 'category_url': 'http://www.smzdm.com/fenlei/xingchejiluyi/'}",国内,z-tag-guonei,3,http://www.smzdm.com/youhui/,0,0,17:26,2017-09-06 17:26:00.000000,7755179,0,,,https://go.smzdm.com/90e8be01b33bd0fe/ca_aa_yh_147_7755179_940_1817_149,[],,"rel=""nofollow""",京东,jd.com,http://www.smzdm.com/mall/jd/,315元包邮,色妈张大咪,"[{'id': 82405, 'name': '汽车用品', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E6%B1%BD%E8%BD%A6%E7%94%A8%E5%93%81/faxian/'}, {'id': 416516, 'name': '养车囤货', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '2017-04-05 18:50:48', 'tag_url': 'http://www.smzdm.com/tag/%E5%85%BB%E8%BD%A6%E5%9B%A4%E8%B4%A7/faxian/'}]","{'is_taobao': False, 'taobao_url': 'https://go.smzdm.com/90e8be01b33bd0fe/ca_aa_yh_147_7755179_940_1817_149', 'href': 'https://go.smzdm.com/90e8be01b33bd0fe/ca_aa_yh_147_7755179_940_1817_149'}","[{'id': 82405, 'name': '汽车用品', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E6%B1%BD%E8%BD%A6%E7%94%A8%E5%93%81/faxian/'}, {'id': 416516, 'name': '养车囤货', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '2017-04-05 18:50:48', 'tag_url': 'http://www.smzdm.com/tag/%E5%85%BB%E8%BD%A6%E5%9B%A4%E8%B4%A7/faxian/'}]",1504690019,TP-LINK TL-CD 410 行车记录仪,0,2,http://www.smzdm.com/p/7755179/,http://zhiyou.smzdm.com/member/4171697416/,0,youhui,2017-09-06 17:27:03.824378,"{'id': '7755179', 'title': 'TP-LINK TL-CD 410 行车记录仪', 'brand': 'TP-LINK/普联', 'rmb_price': 315, 'mall': '京东', 'channel_dimension': 'youhui', 'dimension4': '5阶价格', 'buy_domain': 'jd.com', 'dimension20': '无', 'dimension12': '京东', 'dimension32': '先发后审', 'cates_str': '汽车消费/车载电器/行车记录仪/无', 'dimension25': '940', 'dimension34': '', 'object': ""{'name':'TP-LINK TL-CD 410 行车记录仪','id':'7755179' , 'price':'315','brand':'TP-LINK/普联' ,'mall':'京东', 'category':'汽车消费/车载电器/行车记录仪/无','metric1':'315','dimension10':'jd.com','dimension9':'youhui','dimension11':'5阶价格','dimension12':'京东','dimension20':'无','dimension32':'先发后审','dimension25':'940'}""}",0,[],315
2,7755826,去购买,"{'title': '智能手表', 'category_url': 'http://www.smzdm.com/fenlei/zhinengshoubiao/'}",国内,z-tag-guonei,3,http://www.smzdm.com/youhui/,0,0,17:26,2017-09-06 17:26:00.000000,7755826,0,,,https://go.smzdm.com/ad090db7f4190f4e/ca_aa_yh_163_7755826_547_1417_4939,[],,"rel=""nofollow""",亚马逊中国,amazon.cn,http://www.smzdm.com/mall/amazon_cn/,2680元包邮,已爆超值商品,"[{'id': 404253, 'name': '运动派', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E8%BF%90%E5%8A%A8%E6%B4%BE/faxian/'}, {'id': 423448, 'name': '中亚开学季3c家电', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '2017-09-01 15:32:35', 'tag_url': 'http://www.smzdm.com/tag/%E4%B8%AD%E4%BA%9A%E5%BC%80%E5%AD%A6%E5%AD%A33c%E5%AE%B6%E7%94%B5/faxian/'}]","{'is_taobao': False, 'taobao_url': 'https://go.smzdm.com/ad090db7f4190f4e/ca_aa_yh_163_7755826_547_1417_4939', 'href': 'https://go.smzdm.com/ad090db7f4190f4e/ca_aa_yh_163_7755826_547_1417_4939'}","[{'id': 404253, 'name': '运动派', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E8%BF%90%E5%8A%A8%E6%B4%BE/faxian/'}, {'id': 423448, 'name': '中亚开学季3c家电', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '2017-09-01 15:32:35', 'tag_url': 'http://www.smzdm.com/tag/%E4%B8%AD%E4%BA%9A%E5%BC%80%E5%AD%A6%E5%AD%A33c%E5%AE%B6%E7%94%B5/faxian/'}]",1504689975,GARMIN 佳明 Forerunner 735XT GPS运动心率铁三表,0,1,http://www.smzdm.com/p/7755826/,http://zhiyou.smzdm.com/member/8128650602/,8,youhui,2017-09-06 17:27:03.824392,"{'id': '7755826', 'title': 'GARMIN 佳明 Forerunner 735XT GPS运动心率铁三表', 'brand': 'GARMIN/佳明', 'rmb_price': 2680, 'mall': '亚马逊中国', 'channel_dimension': 'youhui', 'dimension4': '8阶价格', 'buy_domain': 'amazon.cn', 'dimension20': '无', 'dimension12': '亚马逊中国', 'dimension32': '先发后审', 'cates_str': '电脑数码/智能设备/智能手表/无', 'dimension25': '547', 'dimension34': '', 'object': ""{'name':'GARMIN 佳明 Forerunner 735XT GPS运动心率铁三表','id':'7755826' , 'price':'2680','brand':'GARMIN/佳明' ,'mall':'亚马逊中国', 'category':'电脑数码/智能设备/智能手表/无','metric1':'2680','dimension10':'amazon.cn','dimension9':'youhui','dimension11':'8阶价格','dimension12':'亚马逊中国','dimension20':'无','dimension32':'先发后审','dimension25':'547'}""}",0,[],2680
3,7754862,去购买,"{'title': '基础健康', 'category_url': 'http://www.smzdm.com/fenlei/jichujiankang/'}",海淘,z-tag-haitao,3,http://haitao.smzdm.com/,0,0,17:26,2017-09-06 17:26:00.000000,7754862,2,,,https://go.smzdm.com/cde6f7f9c064eaed/ca_aa_ht_95_7754862_10116_31351_97,"[{'name': '凑单专区', 'link': 'https://go.smzdm.com/f3333fd469990666/ca_aa_ht_95_7754862_10116_31351_97', 'link_nofollow': 'rel=""nofollow""', 'taobao_url': {'is_taobao': False, 'taobao_url': 'https://go.smzdm.com/f3333fd469990666/ca_aa_ht_95_7754862_10116_31351_97', 'href': 'https://go.smzdm.com/f3333fd469990666/ca_aa_ht_95_7754862_10116_31351_97'}, 'buy_btn_domain': 'royyoungchemist.com.au'}]",商品链接,"rel=""nofollow""",Roy Young中文官网,royyoungchemist.com.au,http://www.smzdm.com/mall/royyoungchemist_cn/,AU$19.99可凑单包直邮（约￥104）,商家自荐,"[{'id': 15135, 'name': '直邮', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E7%9B%B4%E9%82%AE/faxian/'}, {'id': 47495, 'name': '支付宝', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E6%94%AF%E4%BB%98%E5%AE%9D/faxian/'}]","{'is_taobao': False, 'taobao_url': 'https://go.smzdm.com/cde6f7f9c064eaed/ca_aa_ht_95_7754862_10116_31351_97', 'href': 'https://go.smzdm.com/cde6f7f9c064eaed/ca_aa_ht_95_7754862_10116_31351_97'}","[{'id': 15135, 'name': '直邮', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E7%9B%B4%E9%82%AE/faxian/'}, {'id': 47495, 'name': '支付宝', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E6%94%AF%E4%BB%98%E5%AE%9D/faxian/'}]",1504689969,BIO ISLAND 袋鼠精胶囊 90粒 ,0,0,http://www.smzdm.com/p/7754862/,,0,youhui,2017-09-06 17:27:03.824405,"{'id': '7754862', 'title': 'BIO ISLAND 袋鼠精胶囊 90粒 ', 'brand': 'BIO ISLAND', 'rmb_price': 20, 'mall': 'Roy Young中文官网', 'channel_dimension': 'haitao', 'dimension4': '1阶价格', 'buy_domain': 'royyoungchemist.com.au', 'dimension20': '无', 'dimension12': 'Roy Young中文官网', 'dimension32': '无', 'cates_str': '食品保健/保健品/基础健康/无', 'dimension25': '10116', 'dimension34': '', 'object': ""{'name':'BIO ISLAND 袋鼠精胶囊 90粒 ','id':'7754862' , 'price':'20','brand':'BIO ISLAND' ,'mall':'Roy Young中文官网', 'category':'食品保健/保健品/基础健康/无','metric1':'20','dimension10':'royyoungchemist.com.au','dimension9':'haitao','dimension11':'1阶价格','dimension12':'Roy Young中文官网','dimension20':'无','dimension32':'无','dimension25':'10116'}""}",0,"[{'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/AUS.png', 'title': '澳大利亚', 'info': ''}, {'title': '支付宝', 'info': '支持支付宝付款', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/alipay-l.png'}, {'title': '关税补贴', 'info': '无门槛包税', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/guanshuibutie-l.png'}, {'title': '直邮', 'info': '海淘友好，可直邮中国', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/zhiyou-l.png'}, {'title': '中文页面', 'info': '支持中文页面', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/cnhtml-l.png'}, {'title': '中文客服', 'info': '支持中文客服', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/zhongwenkefu-l.png'}]",104
4,7755568,去购买,"{'title': '跑鞋', 'category_url': 'http://www.smzdm.com/fenlei/paobuxie/'}",跨境,z-tag-kuajing,3,http://www.smzdm.com/kuajing/,0,0,17:26,2017-09-06 17:26:00.000000,7755568,0,,,https://go.smzdm.com/6c3e7b487aa626e2/ca_aa_yh_191_7755568_481_2165_199,[],,"rel=""nofollow""",亚马逊海外购,amazon.cn,http://www.smzdm.com/mall/amazon_b/,￥366.15+￥43.57（约￥409.72）,007笑熬浆糊007,"[{'id': 404253, 'name': '运动派', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E8%BF%90%E5%8A%A8%E6%B4%BE/faxian/'}, {'id': 406493, 'name': '中亚Prime会员', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E4%B8%AD%E4%BA%9APrime%E4%BC%9A%E5%91%98/faxian/'}]","{'is_taobao': False, 'taobao_url': 'https://go.smzdm.com/6c3e7b487aa626e2/ca_aa_yh_191_7755568_481_2165_199', 'href': 'https://go.smzdm.com/6c3e7b487aa626e2/ca_aa_yh_191_7755568_481_2165_199'}","[{'id': 404253, 'name': '运动派', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E8%BF%90%E5%8A%A8%E6%B4%BE/faxian/'}, {'id': 406493, 'name': '中亚Prime会员', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E4%B8%AD%E4%BA%9APrime%E4%BC%9A%E5%91%98/faxian/'}]",1504689963,限9.5码、中亚Prime会员：Brooks 布鲁克斯 Beast 16 男款顶级控制系跑鞋,0,0,http://www.smzdm.com/p/7755568/,http://zhiyou.smzdm.com/member/8953871983/,8,youhui,2017-09-06 17:27:03.824416,"{'id': '7755568', 'title': '限9.5码、中亚Prime会员：Brooks 布鲁克斯 Beast 16 男款顶级控制系跑鞋', 'brand': 'Brooks/布鲁克斯', 'rmb_price': 366, 'mall': '亚马逊海外购', 'channel_dimension': 'youhui', 'dimension4': '5阶价格', 'buy_domain': 'amazon.cn', 'dimension20': '无', 'dimension12': '亚马逊海外购', 'dimension32': '先发后审', 'cates_str': '运动户外/运动鞋袜/跑鞋/无', 'dimension25': '481', 'dimension34': '', 'object': ""{'name':'限9.5码、中亚Prime会员：Brooks 布鲁克斯 Beast 16 男款顶级控制系跑鞋','id':'7755568' , 'price':'366','brand':'Brooks/布鲁克斯' ,'mall':'亚马逊海外购', 'category':'运动户外/运动鞋袜/跑鞋/无','metric1':'366','dimension10':'amazon.cn','dimension9':'youhui','dimension11':'5阶价格','dimension12':'亚马逊海外购','dimension20':'无','dimension32':'先发后审','dimension25':'481'}""}",0,[],366.15
5,7755600,去购买,"{'title': '单反相机', 'category_url': 'http://www.smzdm.com/fenlei/danfanxiangji/'}",国内,z-tag-guonei,3,http://www.smzdm.com/youhui/,1,0,17:24,2017-09-06 17:24:00.000000,7755600,0,,,https://detail.tmall.com/item.htm?id=529568314085&skuId=3154464727259,[],,"rel=""nofollow""",天猫精选,tmall.com,http://www.smzdm.com/mall/tmall/,7499元包邮,3C家电小小值,"[{'id': 423637, 'name': '99天猫数码', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '2017-09-06 11:23:38', 'tag_url': 'http://www.smzdm.com/tag/99%E5%A4%A9%E7%8C%AB%E6%95%B0%E7%A0%81/faxian/'}]","{'is_taobao': True, 'taobao_url': 'https://detail.tmall.com/item.htm?id=529568314085&skuId=3154464727259', 'href': 'https://go.smzdm.com/f485d70caf4df010/ca_aa_ad_163_7755600_361_1503_169'}","[{'id': 423637, 'name': '99天猫数码', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '2017-09-06 11:23:38', 'tag_url': 'http://www.smzdm.com/tag/99%E5%A4%A9%E7%8C%AB%E6%95%B0%E7%A0%81/faxian/'}]",1504689881,9日0点：Canon 佳能 EOS 80D 单反套机（EF-S 18-200mm f/3.5-5.6 IS镜头）,0,0,http://www.smzdm.com/p/7755600/,http://zhiyou.smzdm.com/member/9573871417/,2,youhui,2017-09-06 17:27:03.824428,"{'id': '7755600', 'title': '9日0点：Canon 佳能 EOS 80D 单反套机（EF-S 18-200mm f/3.5-5.6 IS镜头）', 'brand': 'Canon/佳能', 'rmb_price': 7499, 'mall': '天猫精选', 'channel_dimension': 'youhui', 'dimension4': '9阶价格', 'buy_domain': 'tmall.com', 'dimension20': '无', 'dimension12': '天猫精选', 'dimension32': '无', 'cates_str': '电脑数码/摄影摄像/相机/单反相机', 'dimension25': '361', 'dimension34': '', 'object': ""{'name':'9日0点：Canon 佳能 EOS 80D 单反套机（EF-S 18-200mm f/3.5-5.6 IS镜头）','id':'7755600' , 'price':'7499','brand':'Canon/佳能' ,'mall':'天猫精选', 'category':'电脑数码/摄影摄像/相机/单反相机','metric1':'7499','dimension10':'tmall.com','dimension9':'youhui','dimension11':'9阶价格','dimension12':'天猫精选','dimension20':'无','dimension32':'无','dimension25':'361'}""}",0,[],7499
6,7755745,去购买,"{'title': '动漫周边', 'category_url': 'http://www.smzdm.com/fenlei/dongmanzhoubian/'}",海淘,z-tag-haitao,3,http://haitao.smzdm.com/,0,0,17:24,2017-09-06 17:24:00.000000,7755745,0,,,https://go.smzdm.com/4eea3be6fcee1136/ca_aa_ht_93_7755745_10151_0_999,"[{'name': '贝窝代购', 'link': '//www.beiwo.com/g/69938/', 'link_nofollow': '', 'taobao_url': {'is_taobao': False, 'taobao_url': '//www.beiwo.com/g/69938/', 'href': '//www.beiwo.com/g/69938/'}, 'buy_btn_domain': 'beiwo.com'}]",,"rel=""nofollow""",日本亚马逊,amazon.co.jp,http://www.smzdm.com/mall/amazon_jp/,363日元,海淘小小值,"[{'id': 12693, 'name': '凑单品', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E5%87%91%E5%8D%95%E5%93%81/faxian/'}, {'id': 15135, 'name': '直邮', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E7%9B%B4%E9%82%AE/faxian/'}]","{'is_taobao': False, 'taobao_url': 'https://go.smzdm.com/4eea3be6fcee1136/ca_aa_ht_93_7755745_10151_0_999', 'href': 'https://go.smzdm.com/4eea3be6fcee1136/ca_aa_ht_93_7755745_10151_0_999'}","[{'id': 12693, 'name': '凑单品', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E5%87%91%E5%8D%95%E5%93%81/faxian/'}, {'id': 15135, 'name': '直邮', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '0000-00-00 00:00:00', 'tag_url': 'http://www.smzdm.com/tag/%E7%9B%B4%E9%82%AE/faxian/'}]",1504689846,凑单品：maruyoshi 精灵宝可梦 皮卡丘零钱包,0,0,http://www.smzdm.com/p/7755745/,http://zhiyou.smzdm.com/member/1053380886/,2,youhui,2017-09-06 17:27:03.824439,"{'id': '7755745', 'title': '凑单品：maruyoshi 精灵宝可梦 皮卡丘零钱包', 'brand': '', 'rmb_price': 363, 'mall': '日本亚马逊', 'channel_dimension': 'haitao', 'dimension4': '5阶价格', 'buy_domain': 'amazon.co.jp', 'dimension20': '无', 'dimension12': '日本亚马逊', 'dimension32': '无', 'cates_str': '玩模乐器/动漫周边/无/无', 'dimension25': '10151', 'dimension34': '', 'object': ""{'name':'凑单品：maruyoshi 精灵宝可梦 皮卡丘零钱包','id':'7755745' , 'price':'363','brand':'' ,'mall':'日本亚马逊', 'category':'玩模乐器/动漫周边/无/无','metric1':'363','dimension10':'amazon.co.jp','dimension9':'haitao','dimension11':'5阶价格','dimension12':'日本亚马逊','dimension20':'无','dimension32':'无','dimension25':'10151'}""}",0,"[{'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/JP.png', 'title': '日本', 'info': ''}, {'title': '国卡', 'info': '国卡即可下单', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/guoneicard-l.png'}, {'title': '直邮', 'info': '支持直邮中国', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/zhiyou-l.png'}, {'title': '转运', 'info': '对转运地址支持友好', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/zhuanyun-l.png'}, {'title': '免本国运费', 'info': '2000日元免境内运费', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/benguofree-l.png'}, {'title': '中文页面', 'info': '支持中文页面', 'icon': 'http://res.smzdm.com/pc/v1.0/dist/img/embed/cnhtml-l.png'}]",363
7,7755701,去购买,"{'title': '家居睡衣', 'category_url': 'http://www.smzdm.com/fenlei/jiajushuiyi/'}",国内,z-tag-guonei,3,http://www.smzdm.com/youhui/,2,1,17:23,2017-09-06 17:23:00.000000,7755701,2,,,https://detail.tmall.com/item.htm?abtest=_AB-LR32-PR32&pvid=23017ab2-83d0-48d2-941b-e7ac242428cc&abbucket=_AB-M32_B17&id=37141068247&sku_properties=1627207%3A28327,"[{'name': 'ELLE女士睡裙', 'link': 'https://detail.tmall.com/item.htm?id=40486599644&rn=8ac4b2733c46f80cbbdc0d45ade378da&abbucket=9&skuId=3466615456971', 'link_nofollow': 'rel=""nofollow""', 'taobao_url': {'is_taobao': True, 'taobao_url': 'https://detail.tmall.com/item.htm?id=40486599644&rn=8ac4b2733c46f80cbbdc0d45ade378da&abbucket=9&skuId=3466615456971', 'href': 'https://go.smzdm.com/85f152b010d86199/ca_aa_ad_57_7755701_870_1329_1693'}, 'buy_btn_domain': 'tmall.com'}]",ELLE女士睡裙,"rel=""nofollow""",天猫精选,tmall.com,http://www.smzdm.com/mall/tmall/,99元包邮（下单立减）,商家自荐,"[{'id': 418264, 'name': '国内凑单品', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '2017-05-03 10:05:11', 'tag_url': 'http://www.smzdm.com/tag/%E5%9B%BD%E5%86%85%E5%87%91%E5%8D%95%E5%93%81/faxian/'}]","{'is_taobao': True, 'taobao_url': 'https://detail.tmall.com/item.htm?abtest=_AB-LR32-PR32&pvid=23017ab2-83d0-48d2-941b-e7ac242428cc&abbucket=_AB-M32_B17&id=37141068247&sku_properties=1627207%3A28327', 'href': 'https://go.smzdm.com/c98f128d57b35cce/ca_aa_ad_57_7755701_870_1329_1693'}","[{'id': 418264, 'name': '国内凑单品', 'parent_id': None, 'url_nicktitle': '', 'post_num': 0, 'fx_num': 0, 'os_num': 0, 'jy_num': 0, 'ht_num': 0, 'news_num': 0, 'all_num': 0, 'tag_type': 1, 'image': '', 'intro': '', 'last_update_time': '2017-05-03 10:05:11', 'tag_url': 'http://www.smzdm.com/tag/%E5%9B%BD%E5%86%85%E5%87%91%E5%8D%95%E5%93%81/faxian/'}]",1504689832,ELLE 1SD189 女士家居睡裙组合装*2件,0,1,http://www.smzdm.com/p/7755701/,,2,youhui,2017-09-06 17:27:03.824451,"{'id': '7755701', 'title': 'ELLE 1SD189 女士家居睡裙组合装*2件', 'brand': 'ELLE', 'rmb_price': 50, 'mall': '天猫精选', 'channel_dimension': 'youhui', 'dimension4': '2阶价格', 'buy_domain': 'tmall.com', 'dimension20': '无', 'dimension12': '天猫精选', 'dimension32': '无', 'cates_str': '服饰鞋包/家居内衣/家居睡衣/无', 'dimension25': '870', 'dimension34': '', 'object': ""{'name':'ELLE 1SD189 女士家居睡裙组合装*2件','id':'7755701' , 'price':'50','brand':'ELLE' ,'mall':'天猫精选', 'category':'服饰鞋包/家居内衣/家居睡衣/无','metric1':'50','dimension10':'tmall.com','dimension9':'youhui','dimension11':'2阶价格','dimension12':'天猫精选','dimension20':'无','dimension32':'无','dimension25':'870'}""}",0,[],99
